class_name,cbo,lcom,class_length,avg_method_length,avg_cyclomatic_complexity,dit,fan_in,fan_out,label,split
NumberFunction,0,0.6666666666666666,9,1.3333333333333333,1.0,1,1,0,Clean,train
RoundFunction,0,0.6666666666666666,11,1.3333333333333333,1.0,1,1,0,Clean,train
StartsWithFunction,0,0.6666666666666666,13,2.0,1.0,1,1,0,Clean,train
StringLengthFunction,0,0.6666666666666666,11,1.3333333333333333,1.0,1,1,0,Clean,train
SubstringFunction,0,0.0,21,4.666666666666667,1.6666666666666667,1,1,0,Clean,train
SubstringAfterFunction,0,0.6666666666666666,16,3.0,1.3333333333333333,1,1,0,Clean,test
SubstringBeforeFunction,0,0.6666666666666666,16,3.0,1.3333333333333333,1,1,0,Clean,test
TranslateFunction,0,0.6666666666666666,18,3.6666666666666665,1.0,1,1,0,Clean,train
TrueFunction,0,1.0,6,1.0,1.0,1,0,0,Clean,test
Literal,0,0.0,1,0.0,0.0,0,0,0,Clean,train
StringLiteral,0,0.0,8,1.0,1.0,1,2,0,Clean,test
NumberLiteral,0,0.0,8,1.0,1.0,1,2,0,Clean,train
VariableReference,0,0.0,8,1.0,1.0,1,2,0,Clean,test
AndOperator,0,0.6666666666666666,13,2.6666666666666665,1.3333333333333333,0,2,0,Clean,test
EqualsOperator,0,0.6666666666666666,11,2.0,1.0,0,1,0,Clean,train
NotEqualsOperator,0,0.6666666666666666,11,2.0,1.0,0,1,0,Clean,train
OrOperator,0,0.6666666666666666,13,2.6666666666666665,1.3333333333333333,0,2,0,Clean,train
GreaterThanOperator,0,0.6666666666666666,11,2.0,1.0,0,1,0,Clean,test
GreaterThanOrEqualOperator,0,0.6666666666666666,11,2.0,1.0,0,1,0,Clean,train
LessThanOperator,0,0.6666666666666666,11,2.0,1.0,0,1,0,Clean,train
LessThanOrEqualOperator,0,0.6666666666666666,11,2.0,1.0,0,1,0,Clean,train
Image,0,1.0,69,24.5,5.0,0,1,0,Clean,train
Figure,0,1.0,63,17.0,5.666666666666667,1,0,1,Long Method,train
Parser,0,0.3904761904761905,105,4.866666666666666,2.066666666666667,0,0,0,Clean,train
Html5EmailInput,0,0.0,4,0.0,0.0,0,0,0,Clean,train
Html5NumberInput,0,0.0,4,0.0,0.0,0,0,0,Clean,train
Html5DateInput,0,0.0,4,0.0,0.0,0,0,0,Clean,train
Html5DateTimeInput,0,0.0,4,0.0,0.0,0,0,0,Clean,test
Html5TimeInput,0,0.0,4,0.0,0.0,0,0,0,Clean,train
JQueryColorPicker,0,0.0,13,3.0,2.0,0,0,0,Clean,train
GetlineException,0,0.0,0,0.0,0.0,0,0,0,Clean,train
ImplementationError,0,0.0,3,0.0,0.0,0,1,0,Clean,train
BaseImpl,1,0.0,18,2.25,1.25,0,0,1,Clean,test
GEOSImpl,0,0.0,5,2.0,1.0,1,0,0,Clean,train
LineString,0,0.6428571428571429,121,11.375,1.875,0,1,2,Clean,test
LineStringAdapter,0,0.5,32,4.5,1.75,0,1,1,Clean,train
CloudVoxelStage,0,0.5,52,7.2,1.0,0,0,0,Clean,train
SkinShadingStage,0,0.3333333333333333,33,7.333333333333333,2.0,0,0,0,Clean,test
ComGoogleChrome,1,0.6666666666666666,46,13.0,4.0,0,0,1,Feature Envy,train
RelMeParser,0,0.0,7,2.0,1.5,0,1,0,Clean,train
Command,0,1.0,38,10.333333333333334,2.0,0,0,0,Clean,test
MCQuestion,0,1.0,39,3.4,1.8,0,0,0,Clean,train
Answer,0,0.0,19,1.0,1.0,0,0,0,Clean,test
Migration,0,0.0,16,0.0,0.0,0,0,0,Clean,train
ServeView,0,1.0,35,13.5,4.5,0,0,0,Clean,train
RedirectsMenuItem,0,0.0,4,3.0,1.0,0,0,0,Clean,train
WagtailSnippetsAppConfig,0,0.0,3,0.0,0.0,0,0,0,Clean,test
EnvFormula,0,0.6666666666666666,18,2.6666666666666665,1.6666666666666667,0,0,0,Clean,train
Sprinter,0,0.9722222222222222,31,1.4444444444444444,1.0,0,0,0,Clean,train
Candidate,0,1.0,14,2.0,1.0,0,0,0,Clean,train
Shamir,0,0.0,37,10.333333333333334,3.3333333333333335,0,0,0,Clean,train
CONNECT_ACTIONS,0,0.0,9,0.0,0.0,0,0,0,Clean,train
SaveFileHandler,0,1.0,66,31.0,6.0,0,0,0,Feature Envy,test
GameProfileError,0,0.0,1,0.0,0.0,0,1,0,Clean,train
GameProfile,1,0.4,89,15.0,3.8,0,0,1,Clean,train
IInsert,0,0.0,8,6.0,1.0,0,0,0,Clean,test
TransactionalPage,0,0.0,10,1.3333333333333333,1.0,0,1,0,Clean,train
Root,0,0.5,38,2.75,1.25,1,0,1,Clean,train
Win32Reactor,0,0.5714285714285714,225,10.214285714285714,2.9285714285714284,0,1,2,Long Method,test
_ThreadFDWrapper,0,0.3333333333333333,46,5.5,1.0,0,2,0,Clean,test
_ThreadedWin32EventsMixin,2,0.0,56,7.75,1.25,0,0,3,Clean,train
PrecomputePowerSetCache,0,0.0,12,2.3333333333333335,1.6666666666666667,0,0,0,Clean,train
PrecomputeCache,0,0.0,6,1.0,1.0,0,0,0,Clean,test
Mock,0,0.0,3,1.0,1.0,0,0,0,Clean,train
Migration,0,0.0,115,0.0,0.0,0,0,0,Clean,test
_WorkItem,0,0.0,17,7.0,2.0,0,1,0,Clean,test
ThreadPoolExecutor,1,0.0,50,10.25,2.0,0,0,1,Clean,train
HgClient,0,0.5955882352941176,268,13.647058823529411,4.0588235294117645,0,0,0,Long Method,train
SeparationCalculator,0,1.0,54,11.5,3.25,0,0,0,Clean,train
LocalLogMerge,0,0.2857142857142857,68,6.125,1.5,0,0,0,Clean,train
LinkIdentityOperation,0,0.4,59,6.5,1.5,0,0,0,Clean,train
UserLogHandler,0,0.0,32,23.0,3.0,0,0,0,Clean,train
UserLogDataHandler,0,0.6666666666666666,37,7.333333333333333,2.0,0,1,1,Clean,train
UserNameDataHandler,0,1.0,26,7.5,2.5,0,1,1,Clean,train
Canvas,0,0.7111111111111111,111,9.1,2.0,0,0,0,Clean,train
MyRectVisual,0,0.0,73,27.0,1.0,0,0,0,Clean,train
ApplicationBackend,0,0.3333333333333333,21,1.3333333333333333,1.0,0,1,1,Clean,train
CanvasBackend,0,0.5047619047619047,106,4.866666666666666,1.4666666666666666,0,1,1,Clean,train
SceneCanvas,0,0.796923076923077,581,17.916666666666668,3.125,0,0,0,God Class,test
PipelineInspector,0,0.8,201,15.909090909090908,3.909090909090909,0,0,0,God Class,test
PluginData,0,1.0,37,2.2,1.4,0,1,0,Clean,train
ElementwiseProduct,0,0.0,22,12.0,3.0,0,0,0,Clean,train
Dot,0,0.0,11,8.0,2.0,0,0,0,Clean,train
Cross,0,0.0,16,13.0,2.0,0,0,0,Clean,test
CartesianProduct,0,0.0,35,31.0,12.0,0,0,0,Long Method,train
BlenderNavPanel,0,0.0,14,5.0,1.0,0,0,0,Clean,train
RunModalTimer,0,0.6666666666666666,33,6.666666666666667,2.3333333333333335,0,0,0,Clean,train
GoParser,0,0.4642857142857143,62,5.0,2.75,0,0,0,Clean,train
Meta,0,1.0,19,6.0,1.0,0,0,0,Clean,train
HotWater,0,0.9,34,4.6,1.6,0,0,0,Clean,train
ConcreteCurrentReservation,0,0.0,67,7.5,1.5,0,0,0,Clean,train
WaitingReservation,0,0.0,29,6.0,1.0,0,0,0,Clean,train
TFtpDevice,3,0.0,28,12.0,2.5,0,4,7,Clean,train
WlTFtpDeviceError,0,0.0,2,1.0,1.0,0,4,4,Clean,train
WlTFtpDeviceCallingProcessError,0,0.0,2,1.0,1.0,1,4,4,Clean,train
WlTFtpDeviceWaitingCommandError,0,0.0,2,1.0,1.0,1,4,4,Clean,train
WlTFtpDeviceRetrievingOutputFromCommandError,0,0.0,2,1.0,1.0,1,4,4,Clean,train
SortKey,0,1.0,11,1.6666666666666667,1.0,0,0,0,Clean,test
RemoteUpstream,0,0.5,49,2.5555555555555554,1.4444444444444444,0,0,0,Clean,train
sum,0,1.0,7,2.0,1.5,0,3,3,Clean,train
len,0,1.0,7,2.0,1.5,0,3,3,Clean,train
max,0,1.0,10,3.5,2.0,0,3,3,Clean,train
min,0,1.0,10,3.5,2.0,0,3,3,Clean,train
Checkbox,0,0.0,16,1.2,1.0,0,2,0,Clean,train
Select,0,0.0,16,1.2,1.0,0,1,2,Clean,train
Preferences,2,0.8571428571428571,84,8.5,5.0,0,1,7,Clean,test
ExecutorMetaclass,0,0.0,18,13.0,3.0,0,0,0,Clean,train
Executor,0,0.0,5,1.0,1.0,0,0,0,Clean,train
BaseConnector,0,1.0,17,1.6,1.0,0,1,0,Clean,test
SqliteConnector,0,1.0,111,10.444444444444445,2.2222222222222223,1,0,1,Feature Envy,test
ManagerBase,0,0.9,37,3.5,1.75,0,5,0,Clean,train
FeedsManager,1,0.6666666666666666,275,22.0,1.9,1,4,13,Clean,train
DatastreamsManager,0,0.7692307692307693,211,11.923076923076923,1.6153846153846154,0,4,12,God Class,train
DatapointsManager,0,0.7424242424242424,225,15.75,1.5,0,4,11,God Class,train
TriggersManager,0,0.2857142857142857,144,14.857142857142858,1.5714285714285714,1,4,10,Clean,train
KeysManager,0,0.6428571428571429,134,11.25,1.75,1,4,9,Clean,train
AppleTrailersIE,0,0.0,126,72.0,4.0,0,0,0,Feature Envy,train
ChilloutzoneIE,0,0.0,83,45.0,7.0,0,0,0,Clean,train
PyvideoIE,0,0.0,50,21.0,2.0,0,0,0,Clean,train
MRPageRank,0,0.8333333333333334,55,11.25,2.0,0,0,0,Clean,test
LineSpout,0,0.0,7,3.0,1.0,0,0,0,Clean,train
JSONSerializer,0,1.0,28,12.0,2.5,0,0,0,Feature Envy,train
Span,0,0.0,5,0.0,0.0,0,0,0,Clean,test
DiscardPushServlet,0,0.6666666666666666,49,14.333333333333334,1.3333333333333333,0,0,0,Clean,test
stat_abline,0,0.0,55,50.0,13.0,0,0,0,Long Method,train
PosTagger,0,0.8571428571428571,57,5.571428571428571,2.857142857142857,0,0,0,Clean,train
BgpDump,0,0.25,219,21.666666666666668,7.333333333333333,0,0,0,Long Method,test
Information,0,0.0,36,13.0,1.0,0,0,0,Data Class,train
LoggingWrapper,0,1.0,87,8.0,2.25,0,0,0,Feature Envy,train
FtpVsFtpd,0,0.0,93,26.0,9.0,0,0,0,Clean,train
NeuralRegressor,0,0.7,25,2.2,1.4,0,0,0,Clean,train
BokehWidget,0,1.0,78,9.666666666666666,3.0,0,0,0,Clean,train
SqlBeautifierCommand,0,0.0,35,10.0,2.3333333333333335,0,0,0,Feature Envy,train
Command,0,0.9333333333333333,148,18.333333333333332,4.166666666666667,0,0,0,Feature Envy,test
Lomolino,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
BET_Sigmoidal_A,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
BET_Sigmoidal_B,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
BoltzmannSigmoidA,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,test
BoltzmannSigmoidB,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
Chapman,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
DonLevinSigmoid,0,0.6666666666666666,52,7.333333333333333,1.3333333333333333,0,0,0,Clean,train
FiveParameterLogistic,0,0.6666666666666666,50,6.0,1.3333333333333333,0,0,0,Clean,train
FourParameterLogistic,0,0.6666666666666666,49,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
GeneralisedLogistic,0,0.6666666666666666,48,6.0,1.3333333333333333,0,0,0,Clean,train
GompertzA,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
GompertzB,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,test
GompertzC,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
Hill,0,0.5,52,4.75,1.25,0,0,0,Clean,train
Janoschek,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
Janoschek_Modified,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
LogisticA,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
LogisticB,0,0.6666666666666666,48,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
MagneticSaturation,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,test
MorganMercerFlodin,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
PetersBaskin_YIII,0,0.6666666666666666,56,8.666666666666666,1.3333333333333333,0,0,0,Clean,test
PetersBaskin_YII,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
PetersBaskin_YIV,0,0.6666666666666666,62,10.666666666666666,1.3333333333333333,0,0,0,Clean,train
PetersBaskin_YI,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
PetersBaskin_YV,0,0.6666666666666666,63,11.0,1.3333333333333333,0,0,0,Clean,train
PetersBaskin_YV_Scaled,0,0.6666666666666666,64,11.333333333333334,1.3333333333333333,0,0,0,Clean,train
PetersBaskin_Y,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
Richards,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
SigmoidA,0,0.6666666666666666,45,5.0,1.3333333333333333,0,0,0,Clean,train
SigmoidA_Modified,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SigmoidB,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SigmoidB_Modified,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,test
Weibull,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
WeibullCDF,0,0.6666666666666666,47,5.0,1.3333333333333333,0,0,0,Clean,train
WeibullCDF_scaled,0,0.6666666666666666,48,5.333333333333333,1.3333333333333333,0,0,0,Clean,test
WeibullPDF,0,0.6666666666666666,47,5.0,1.3333333333333333,0,0,0,Clean,train
SimpleReciprocalA,0,0.6666666666666666,44,4.666666666666667,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_01,0,0.6666666666666666,44,4.666666666666667,1.3333333333333333,0,0,0,Clean,test
SimpleEquation_02,0,0.6666666666666666,44,4.666666666666667,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_03,0,0.6666666666666666,45,5.0,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_04,0,0.6666666666666666,44,4.666666666666667,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_05,0,0.6666666666666666,44,4.666666666666667,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_06,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_07,0,0.5,52,4.75,1.25,0,0,0,Clean,test
SimpleEquation_08,0,0.6666666666666666,48,6.0,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_09,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,test
SimpleEquation_10,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_13,0,0.6666666666666666,48,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_14,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_15,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,test
SimpleEquation_16,0,0.6666666666666666,48,6.0,1.3333333333333333,0,0,0,Clean,test
SimpleEquation_17,0,0.6666666666666666,48,6.0,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_18,0,0.6666666666666666,48,6.0,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_19,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_20,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_21,0,0.6666666666666666,48,6.0,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_22,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_23,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_24,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_25,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_26,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_27,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_28,0,0.6666666666666666,48,6.0,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_29,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_30,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_31,0,0.6666666666666666,45,5.0,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_32,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_33,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_34,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_35,0,0.6666666666666666,45,5.0,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_36,0,0.6666666666666666,45,5.0,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_37,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_38,0,0.6666666666666666,47,5.666666666666667,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_39,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_40,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_41,0,0.6666666666666666,46,5.333333333333333,1.3333333333333333,0,0,0,Clean,train
SimpleEquation_42,0,0.6666666666666666,48,6.0,1.3333333333333333,0,0,0,Clean,train
Config,0,0.0,24,3.75,1.5,0,0,0,Clean,test
AliasedGroup,0,1.0,36,14.5,3.0,0,0,0,Clean,train
Environment,0,0.6666666666666666,14,3.0,1.6666666666666667,0,0,0,Clean,train
ComplexCLI,0,1.0,14,5.5,3.0,0,0,0,Clean,train
Repo,0,0.3333333333333333,12,2.3333333333333335,1.3333333333333333,0,0,0,Clean,train
URL,0,0.0,12,9.0,3.0,0,0,0,Clean,train
ParameterSource,0,0.0,36,0.0,0.0,0,0,0,Clean,train
Context,0,0.9395161290322581,748,19.285714285714285,2.892857142857143,0,6,15,God Class,train
Command,0,0.9261538461538461,672,22.083333333333332,3.9583333333333335,0,6,26,God Class,test
_FakeSubclassCheck,0,0.0,5,1.0,1.0,0,0,0,Clean,test
_BaseCommand,0,0.0,4,0.0,0.0,1,0,0,Clean,train
Group,0,0.8888888888888888,460,23.8,4.666666666666667,1,6,25,God Class,train
_MultiCommand,0,0.0,4,0.0,0.0,2,0,0,Clean,train
CommandCollection,0,0.0,55,7.75,2.5,2,3,8,Clean,test
Parameter,0,0.7532467532467533,668,25.2,4.75,0,6,18,God Class,test
Option,0,0.4678362573099415,802,35.31578947368421,9.210526315789474,1,6,20,Long Method,train
Argument,0,0.8333333333333334,112,8.88888888888889,3.111111111111111,1,6,12,Clean,train
ClickException,0,0.3333333333333333,30,3.75,1.25,0,8,14,Clean,train
UsageError,0,0.0,43,13.5,3.5,1,8,15,Feature Envy,train
BadParameter,0,0.0,42,9.5,2.0,2,8,9,Clean,test
MissingParameter,0,0.3333333333333333,70,17.333333333333332,6.0,3,8,9,Long Method,train
NoSuchOption,0,0.0,33,11.0,2.5,2,8,9,Clean,train
NoSuchCommand,0,0.0,33,11.0,2.5,2,8,9,Clean,train
BadOptionUsage,0,0.0,16,4.0,1.0,2,8,9,Clean,train
BadArgumentUsage,0,0.0,6,0.0,0.0,2,0,0,Clean,test
NoArgsIsHelpError,0,1.0,7,1.0,1.0,2,8,15,Clean,train
FileError,0,0.0,17,4.5,1.5,1,8,9,Clean,test
Abort,0,0.0,1,0.0,0.0,0,0,0,Clean,train
Exit,0,0.0,12,1.0,1.0,0,9,0,Clean,train
HelpFormatter,0,0.5909090909090909,189,12.333333333333334,2.0833333333333335,0,0,0,Clean,test
_Option,0,0.0,55,16.333333333333332,4.333333333333333,0,1,0,Clean,train
_Argument,0,0.0,28,12.5,3.0,0,1,0,Clean,train
_ParsingState,0,0.0,5,4.0,1.0,0,1,0,Clean,train
_OptionParser,3,0.4444444444444444,276,22.1,4.5,0,0,5,Clean,train
CompletionItem,0,0.0,34,5.5,1.0,0,0,0,Clean,train
_SourceVarsDict,0,0.0,3,0.0,0.0,0,0,0,Clean,train
ShellComplete,0,0.7857142857142857,108,8.0,1.0,0,1,8,Clean,test
BashComplete,0,1.0,56,10.75,2.5,1,1,1,Clean,test
ZshComplete,0,1.0,33,12.5,2.5,1,1,0,Clean,train
FishComplete,0,1.0,34,13.0,3.5,1,1,0,Clean,train
PowerShellComplete,0,1.0,31,10.0,2.0,1,1,0,Clean,train
ParamTypeInfoDict,0,0.0,2,0.0,0.0,0,0,0,Clean,train
ParamType,0,1.0,174,10.875,1.375,0,10,12,Clean,train
CompositeParamType,0,0.0,5,0.0,1.0,0,0,0,Clean,train
FuncParamType,0,0.6666666666666666,25,5.666666666666667,2.0,0,8,8,Clean,train
UnprocessedParamType,0,1.0,9,2.0,1.0,0,2,0,Clean,train
StringParamType,0,1.0,22,8.5,3.0,0,2,0,Clean,test
Choice,0,0.4666666666666667,173,12.2,2.0,0,8,8,Clean,test
DateTimeInfoDict,0,0.0,1,0.0,0.0,1,0,0,Clean,train
DateTime,0,0.6,68,5.5,1.8333333333333333,0,8,8,Clean,test
_NumberParamTypeBase,0,0.0,17,12.0,2.0,0,2,1,Clean,train
_NumberRangeBase,0,0.4,101,13.333333333333334,4.0,0,8,22,Long Method,test
IntParamType,0,0.0,5,1.0,1.0,0,0,0,Clean,train
IntRange,0,0.0,21,4.0,2.0,1,1,0,Clean,train
FloatParamType,0,0.0,5,1.0,1.0,0,0,0,Clean,train
FloatRange,0,1.0,40,10.0,3.0,1,1,7,Clean,train
BoolParamType,0,1.0,66,8.333333333333334,1.6666666666666667,0,2,1,Clean,test
UUIDParameterType,0,1.0,19,7.0,2.0,0,2,1,Clean,train
FileInfoDict,0,0.0,2,0.0,0.0,1,0,0,Clean,train
File,0,0.4,128,16.2,2.8,0,8,8,Clean,train
PathInfoDict,0,0.0,6,0.0,0.0,1,0,0,Clean,train
Path,0,0.3,188,27.0,6.4,0,8,8,Long Method,train
TupleInfoDict,0,0.0,1,0.0,0.0,1,0,0,Clean,test
Tuple,0,0.0,50,5.2,1.2,0,8,8,Clean,train
OptionHelpExtra,0,0.0,4,0.0,0.0,0,0,0,Clean,train
_LazyFile,0,0.6666666666666666,93,6.666666666666667,1.7777777777777777,0,0,0,Clean,train
_KeepOpenFile,0,0.6,38,1.8333333333333333,1.0,0,0,0,Clean,train
_PacifyFlushWrapper,0,0.0,26,3.0,1.6666666666666667,0,0,0,Clean,train
_NonClosingTextIOWrapper,1,0.6666666666666666,23,6.0,1.3333333333333333,0,0,3,Clean,train
_FixupStream,0,0.0,66,7.666666666666667,2.6666666666666665,0,1,0,Clean,train
_AtomicFile,0,0.6190476190476191,33,2.7142857142857144,1.1428571428571428,0,1,0,Clean,train
_BufferedTextPagerStream,0,0.0,1,0.0,0.0,0,0,0,Clean,train
ProgressBar,0,0.6900584795321637,329,15.210526315789474,3.736842105263158,0,2,1,God Class,train
MaybeStripAnsi,0,0.0,8,2.5,1.5,0,2,2,Clean,train
Editor,0,0.8,113,24.5,5.25,0,1,2,Clean,train
TextWrapper,0,0.5,150,33.25,9.25,0,0,0,Long Method,train
Sentinel,0,0.0,12,1.0,1.0,0,0,0,Clean,train
_WindowsConsoleRawIOBase,0,1.0,6,1.5,1.0,0,1,1,Clean,test
_WindowsConsoleReader,0,1.0,32,14.5,3.5,1,0,0,Clean,train
_WindowsConsoleWriter,0,1.0,29,7.666666666666667,2.3333333333333335,1,1,0,Clean,train
ConsoleStream,0,0.6190476190476191,29,2.142857142857143,1.4285714285714286,0,1,2,Clean,train
_EmojiListReturn,0,0.0,3,0.0,0.0,0,0,0,Clean,train
config,0,0.0,61,24.0,4.0,0,0,0,Clean,train
EmojiMatch,1,0.5,58,8.4,1.4,0,1,2,Clean,test
EmojiMatchZWJ,1,0.9,33,3.6,1.2,1,2,4,Clean,train
EmojiMatchZWJNonRGI,0,0.0,22,3.3333333333333335,1.0,2,1,1,Clean,train
Token,0,0.0,7,0.0,0.0,0,0,0,Clean,train
EmojiDataDict,0,0.0,22,13.0,4.0,0,0,0,Clean,test
Formatter,0,0.0,36,13.0,5.0,0,1,1,Clean,test
Handler,1,0.0,15,7.0,1.0,0,1,2,Clean,test
Ratio,0,1.0,31,2.2,1.2,0,0,0,Clean,train
ExifError,0,0.0,1,0.0,0.0,0,0,0,Clean,test
InvalidExif,0,0.0,1,0.0,0.0,1,0,0,Clean,train
ExifNotFound,0,0.0,1,0.0,0.0,1,0,0,Clean,train
ExifHeader,0,0.6323529411764706,678,37.470588235294116,6.294117647058823,0,0,0,Long Method,train
BoxVersion,0,0.0,1,0.0,0.0,0,1,0,Clean,train
BadSize,0,0.0,1,0.0,0.0,0,1,0,Clean,train
Box,0,0.8333333333333334,45,3.0,1.0,0,1,0,Clean,test
HEICExifFinder,3,0.9353846153846154,263,7.461538461538462,2.3076923076923075,0,0,5,God Class,train
IfdTag,0,0.0,49,13.333333333333334,1.3333333333333333,0,0,0,Data Class,train
JXLExifFinder,0,0.0,13,10.0,1.0,0,0,0,Clean,train
FieldType,0,0.0,16,0.0,0.0,0,0,0,Clean,train
ExplanationStep,0,0.0,23,5.0,1.0,0,0,0,Clean,train
ExplainedText,0,0.0,10,0.0,0.0,0,0,0,Clean,train
TextFixerConfig,0,0.0,136,0.0,0.0,0,0,0,Clean,train
IncrementalDecoder,0,1.0,139,40.333333333333336,4.666666666666667,0,1,0,Feature Envy,train
StreamWriter,0,0.0,3,1.0,1.0,0,0,0,Clean,train
StreamReader,1,0.0,3,1.0,1.0,0,0,1,Clean,train
CharData,0,0.0,8,3.0,2.0,0,0,0,Clean,test
FlowCallable,0,0.0,5,2.0,1.0,0,0,0,Clean,train
Cell,0,0.6428571428571429,81,7.125,1.625,0,0,0,Clean,test
Client,0,0.21568627450980393,455,22.666666666666668,2.1666666666666665,0,0,0,Long Method,train
UnSupportedExportFormat,0,0.0,1,0.0,0.0,0,0,0,Clean,train
GSpreadException,0,0.0,1,0.0,0.0,0,0,0,Clean,train
WorksheetNotFound,0,0.0,1,0.0,0.0,1,0,0,Clean,test
NoValidUrlKeyFound,0,0.0,1,0.0,0.0,1,0,0,Clean,train
IncorrectCellLabel,0,0.0,1,0.0,0.0,1,0,0,Clean,train
InvalidInputValue,0,0.0,1,0.0,0.0,1,0,0,Clean,train
APIError,0,0.5,32,5.5,1.25,1,0,0,Clean,test
SpreadsheetNotFound,0,0.0,1,0.0,0.0,1,0,0,Clean,train
HTTPClient,0,0.9761904761904762,474,19.714285714285715,1.7142857142857142,0,1,1,God Class,test
BackOffHTTPClient,0,0.0,105,71.0,10.0,1,1,1,Long Method,train
Spreadsheet,0,0.5024154589371981,754,14.195652173913043,1.4130434782608696,0,0,0,Clean,test
