class_name,cbo,lcom,class_length,avg_method_length,avg_cyclomatic_complexity,dit,fan_in,fan_out,atfd,fdp,fdp_concentration,label,split
PaymentMethodDeleteView,0,1.0,14,4.5,1.5,0,0,1,1,1,1.0,Clean,train
PaymentMethodUpdateView,0,0.6666666666666666,22,5.0,1.6666666666666667,0,1,3,3,2,0.6667,Clean,train
SubscriptionListView,0,0.0,7,2.0,1.0,0,2,2,0,0,0.0,Clean,train
SubscriptionCreateView,0,0.6666666666666666,18,4.0,1.6666666666666667,0,2,1,3,3,0.3333,Clean,train
SubscriptionDeleteView,0,0.0,14,4.5,1.5,0,0,1,1,1,1.0,Clean,train
SubscriptionUpdateView,0,0.7333333333333333,42,5.166666666666667,1.5,0,5,2,5,4,0.4,Clean,train
Webhook,0,1.0,22,5.666666666666667,1.3333333333333333,0,0,0,3,2,0.6667,Clean,train
TeamDefaultHookset,0,1.0,27,3.2,1.0,0,0,0,4,2,0.75,Clean,train
HookProxy,0,0.0,5,3.0,1.0,0,0,0,1,1,1.0,Clean,test
UpcomingEvents,0,1.0,24,2.0,1.0,0,0,0,5,2,0.8,Clean,train
CreateFlavor,0,0.0,18,11.0,1.0,0,0,0,3,3,0.3333,Clean,train
DeleteFlavor,0,0.0,15,12.0,2.0,0,0,0,9,7,0.2222,Clean,train
XEditableMixin,0,0.9636363636363636,144,11.727272727272727,2.5454545454545454,0,0,0,12,7,0.25,God Class,train
XEditableDatatableView,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
Node,0,0.4,72,13.4,6.2,0,0,0,11,3,0.3636,Clean,train
StartupScriptMixin,0,0.0,44,43.0,11.0,0,0,1,5,5,0.2,Long Method,test
BaseMaster,0,0.0,23,22.0,6.0,0,0,0,1,1,1.0,Data Class,train
InstanceHooks,0,0.6666666666666666,21,6.0,2.6666666666666665,0,1,0,0,0,0.0,Clean,train
BaseInstance,1,0.8846153846153846,106,6.538461538461538,2.1538461538461537,0,1,1,6,5,0.3333,Clean,train
Executor,0,0.0,76,37.0,11.0,0,0,0,18,10,0.3333,Long Method,train
Hooks,0,0.0,6,2.0,1.0,0,0,0,0,0,0.0,Clean,train
OrdinaryPercolation,0,0.6515151515151515,404,31.5,3.1666666666666665,0,0,0,3,3,0.3333,Clean,train
Application,0,1.0,94,15.25,3.0,0,0,0,6,3,0.5,Clean,train
State,0,0.6666666666666666,95,28.0,5.0,0,0,0,4,3,0.5,Long Method,train
Polaris,0,0.13333333333333333,213,33.333333333333336,3.8333333333333335,0,0,0,4,3,0.5,Long Method,train
Envelope,0,0.0,10,6.0,1.0,0,0,0,0,0,0.0,Clean,train
Calculation,0,1.0,12,2.0,1.0,0,0,0,0,0,0.0,Clean,train
Options,0,0.0,5,2.0,1.0,0,0,0,0,0,0.0,Clean,train
EchoHandler,0,0.0,7,5.0,1.0,0,1,0,0,0,0.0,Clean,train
AddHandler,0,0.0,7,5.0,1.0,0,1,0,0,0,0.0,Clean,train
Example,2,0.6666666666666666,30,7.666666666666667,1.3333333333333333,0,0,2,2,1,1.0,Clean,train
FilesystemLock,0,0.0,104,26.0,6.333333333333333,0,0,0,1,1,1.0,Long Method,train
Command,0,1.0,40,18.0,2.5,0,0,0,7,6,0.2857,Clean,train
TimeoutError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Unix,0,0.9848484848484849,382,29.166666666666668,5.333333333333333,0,0,0,25,14,0.2,God Class,train
Types,0,1.0,65,4.571428571428571,2.7142857142857144,0,0,0,0,0,0.0,Clean,train
HappyElement,0,1.0,9,2.0,1.0,0,0,0,1,1,1.0,Clean,train
TabularColumn,0,0.0,10,3.5,1.0,0,1,0,1,1,1.0,Clean,train
Tabular,1,0.23809523809523808,45,4.857142857142857,2.0,0,0,1,1,1,1.0,Clean,train
TaskManager,0,0.0,56,9.4,2.0,0,1,0,2,1,1.0,Clean,train
ChainListener,0,0.0,7,2.0,1.0,0,1,1,0,0,0.0,Clean,train
PipeListener,0,0.0,8,6.0,2.0,1,1,1,0,0,0.0,Clean,test
Task,2,0.6666666666666666,97,8.777777777777779,1.4444444444444444,0,2,6,2,2,0.5,Clean,train
Coevolution,0,0.7166666666666667,260,13.9375,3.875,0,0,0,12,8,0.25,God Class,test
TMaze,0,0.0,59,9.25,2.75,0,0,0,0,0,0.0,Clean,train
FullConnection,0,0.5,21,3.25,1.0,0,0,0,0,0,0.0,Clean,test
NetworkReader,0,0.9047619047619048,99,12.285714285714286,3.142857142857143,0,0,0,19,8,0.3684,Clean,train
ObjectIdentifier,0,0.8,56,7.833333333333333,2.1666666666666665,0,0,0,2,2,0.5,Clean,train
ExtensionOID,0,0.0,20,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
CRLEntryExtensionOID,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
NameOID,0,0.0,22,0.0,0.0,0,0,0,0,0,0.0,Data Class,test
SignatureAlgorithmOID,0,0.0,15,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
ExtendedKeyUsageOID,0,0.0,7,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
AuthorityInformationAccessOID,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
CertificatePoliciesOID,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
SSLWrapper,0,0.0,34,5.0,1.0,0,2,0,0,0,0.0,Clean,train
SecureTCPServer,1,0.0,25,20.0,1.0,0,1,3,7,2,0.5714,Feature Envy,test
SecureXMLRPCRequestHandler,0,0.0,11,9.0,1.0,0,0,0,0,0,0.0,Clean,train
SecureXMLRPCServer,0,0.0,14,12.0,1.0,0,1,2,0,0,0.0,Data Class,train
PlySaveFilter,0,1.0,67,15.75,3.5,0,0,0,11,6,0.2727,Clean,train
Controller,0,1.0,25,10.0,3.0,0,1,2,7,6,0.2857,Clean,train
BoundController,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Skin,1,0.7,203,39.0,10.2,1,2,1,16,10,0.1875,Long Method,train
BoundSkin,1,0.5333333333333333,28,3.3333333333333335,1.1666666666666667,1,1,4,5,1,1.0,Clean,train
BoundSkinPrimitive,0,0.0,14,3.0,1.3333333333333333,0,1,0,1,1,1.0,Clean,train
Morph,1,0.8,89,13.166666666666666,4.666666666666667,1,2,1,6,4,0.3333,Long Method,train
BoundMorph,0,0.0,13,2.6666666666666665,1.0,1,1,0,0,0,0.0,Clean,train
SpammyPosting,0,0.0,26,2.0,1.0,0,0,0,0,0,0.0,Data Class,train
Meta,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,14,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Command,0,0.0,6,2.0,1.0,0,0,0,0,0,0.0,Clean,train
eval_frame,0,0.0,30,4.0,1.2,0,0,0,1,1,1.0,Clean,train
query_datetime_index,0,0.0,14,5.0,1.0,0,0,0,1,1,1.0,Clean,test
query_datetime_series,0,0.0,14,5.0,1.0,0,0,0,0,0,0.0,Clean,train
query_with_boolean_selection,0,0.0,17,6.5,1.0,0,0,0,1,1,1.0,Clean,train
SQLAlchemyRequired,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
DatabaseError,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,train
SQLTable,0,0.6013071895424836,383,19.77777777777778,5.333333333333333,0,3,16,22,9,0.2273,Long Method,train
PandasSQL,0,1.0,12,3.0,1.0,0,0,0,0,0,0.0,Clean,test
SQLDatabase,1,0.6666666666666666,263,18.916666666666668,2.5833333333333335,1,3,11,12,7,0.3333,Clean,test
SQLiteTable,0,0.6666666666666666,112,14.285714285714286,3.0,1,3,11,5,4,0.4,Clean,train
SQLiteDatabase,2,0.8909090909090909,172,13.272727272727273,2.3636363636363638,1,3,9,9,4,0.3333,God Class,train
TablePlotter,0,0.9047619047619048,152,20.0,3.7142857142857144,0,0,0,21,7,0.3333,Clean,train
VisualizationFrame,0,0.8666666666666667,397,26.75,2.75,0,0,0,12,8,0.3333,God Class,train
ReadOnlySheetSource,0,0.6666666666666666,29,7.333333333333333,1.3333333333333333,0,3,6,1,1,1.0,Clean,test
WriteOnlySheetSource,0,1.0,12,3.0,1.0,0,3,7,0,0,0.0,Clean,test
RecordsSource,0,0.0,16,2.5,1.0,0,4,0,0,0,0.0,Clean,train
DictSource,0,0.0,16,3.5,1.0,0,4,0,0,0,0.0,Clean,train
ArraySource,0,0.0,13,2.0,1.0,0,4,0,0,0,0.0,Clean,train
ReadOnlyBookSource,0,0.0,28,9.5,1.5,0,3,6,1,1,1.0,Clean,train
BookDictSource,0,0.0,17,4.0,1.5,0,4,0,1,1,1.0,Clean,train
WriteOnlyBookSource,0,0.0,12,4.0,1.0,0,1,7,0,0,0.0,Clean,train
ConvertVisitor,0,1.0,10,4.5,1.5,0,1,0,1,1,1.0,Clean,train
ASTCodeGenerator,0,0.9998331943286072,941,7.445454545454545,1.5454545454545454,1,0,1,58,3,0.9483,God Class,test
TabContainer,0,0.0,6,5.0,1.0,0,2,1,2,1,1.0,Clean,train
TabRaphaelContainer,0,0.8333333333333334,22,4.0,1.25,1,2,1,3,1,1.0,Clean,train
ShowCaseApp,2,0.0,31,14.0,1.0,0,0,5,0,0,0.0,Clean,train
MediaElement,0,1.0,30,4.0,1.2,0,0,0,0,0,0.0,Clean,train
Mercurial,0,1.0,86,8.0,1.6666666666666667,0,0,0,10,6,0.3,Clean,test
Link,1,1.0,92,9.0,1.0,0,1,2,1,1,1.0,Clean,train
SoftLink,0,0.39285714285714285,183,13.875,3.25,0,0,2,0,0,0.0,Clean,train
ExternalLink,0,0.7333333333333333,107,13.333333333333334,1.8333333333333333,0,1,1,3,2,0.6667,Clean,train
NoAttrs,0,0.6666666666666666,11,2.6666666666666665,1.0,0,2,0,0,0,0.0,Clean,train
Migration,0,0.0,32,0.0,0.0,0,0,0,0,0,0.0,Clean,train
XmlString,0,1.0,64,8.6,2.4,0,0,0,4,3,0.5,Clean,train
MetaOxmlElement,0,0.0,12,8.0,3.0,0,4,8,2,2,0.5,Clean,train
BaseAttribute,0,0.6666666666666666,34,6.25,1.25,0,8,5,0,0,0.0,Clean,test
OptionalAttribute,0,0.16666666666666666,51,9.75,2.0,1,3,5,3,1,1.0,Clean,train
RequiredAttribute,0,0.0,47,11.0,1.3333333333333333,1,0,0,3,1,1.0,Clean,train
_BaseChildElement,0,0.5661764705882353,171,8.352941176470589,1.1176470588235294,0,9,6,4,2,0.75,Clean,train
Choice,0,0.6666666666666666,67,8.833333333333334,1.3333333333333333,1,6,5,0,0,0.0,Clean,train
OneAndOnlyOne,0,1.0,36,9.666666666666666,1.3333333333333333,1,8,13,1,1,1.0,Clean,train
OneOrMore,0,0.0,18,13.0,1.0,1,5,12,0,0,0.0,Clean,train
ZeroOrMore,0,0.0,17,13.0,1.0,1,5,12,0,0,0.0,Clean,train
ZeroOrOne,0,0.6666666666666666,47,9.75,1.25,1,5,13,1,1,1.0,Clean,train
ZeroOrOneChoice,0,0.6666666666666666,74,8.571428571428571,1.2857142857142858,1,8,10,4,2,0.5,Clean,train
_OxmlElementBase,0,1.0,65,6.714285714285714,1.7142857142857142,0,3,0,2,2,0.5,Clean,train
FixDivisionSafe,0,0.6666666666666666,40,9.333333333333334,2.3333333333333335,0,0,0,5,3,0.6,Clean,train
BaseOldDict,0,0.0,3,2.0,1.0,0,0,0,0,0,0.0,Clean,train
olddict,0,1.0,61,3.2,1.0,0,0,0,0,0,0.0,Clean,train
Ant,0,0.5,44,8.25,1.25,0,0,0,1,1,1.0,Clean,train
StateMachine,0,0.16666666666666666,33,7.0,1.75,0,0,0,1,1,1.0,Clean,train
DebugInfo,0,1.0,43,12.333333333333334,2.3333333333333335,0,0,0,11,8,0.2727,Clean,train
GenPollText,0,1.0,15,3.5,1.5,0,1,1,2,2,0.5,Clean,train
GenPollUrl,0,1.0,56,14.0,4.333333333333333,0,1,1,6,5,0.3333,Clean,train
Mpd,0,0.73,290,8.96,2.72,0,0,0,7,6,0.2857,God Class,test
Wlan,0,1.0,39,10.0,2.0,0,0,0,3,3,0.3333,Clean,train
CancelPolicy,0,0.0,5,2.0,1.0,0,0,0,0,0,0.0,Clean,test
EODCancel,0,1.0,10,2.0,1.0,1,0,0,0,0,0.0,Clean,test
NeverCancel,0,1.0,9,2.0,1.0,1,0,0,0,0,0.0,Clean,train
RandomWalkSource,0,0.8095238095238095,130,16.0,2.7142857142857144,0,0,0,3,1,1.0,Clean,test
ELBConnection,0,1.0,369,18.05263157894737,1.5263157894736843,0,0,0,8,2,0.625,God Class,train
PocketApp,0,0.5641025641025641,174,12.153846153846153,2.769230769230769,0,0,0,7,6,0.2857,Clean,train
TabularPermissionDefaultExcludeFunction,0,0.0,3,2.0,1.0,0,0,0,0,0,0.0,Clean,train
Resource,0,0.8,181,31.6,5.8,0,0,0,31,10,0.2258,Long Method,train
Migration,0,0.0,14,0.0,0.0,0,0,0,0,0,0.0,Clean,train
_Protocol,0,0.3333333333333333,121,18.666666666666668,2.5,0,2,0,7,5,0.4286,Clean,train
Loopback,0,0.0,8,2.0,1.0,1,0,1,1,1,1.0,Clean,train
RCEInternalProtocol,0,0.7777777777777778,133,11.1,1.6,0,0,3,5,5,0.2,Clean,train
UserEmailAdmin,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,test
SourceCodeMonitor,0,0.0,24,8.5,2.0,0,0,4,2,1,1.0,Clean,test
ServerStarter,0,0.7,51,7.0,2.4,0,1,0,3,3,0.3333,Clean,train
BuildCssJsProcessor,0,0.0,67,11.5,2.5,0,1,0,3,3,0.3333,Clean,train
Input,0,1.0,12,2.75,1.0,0,2,2,0,0,0.0,Clean,train
Output,0,1.0,11,3.3333333333333335,1.0,0,2,2,0,0,0.0,Clean,train
Container,2,0.3626373626373626,142,9.0,2.7142857142857144,0,2,7,9,4,0.5556,Clean,test
HostBasedQueueAssignment,0,1.0,17,5.5,1.0,0,1,0,1,1,1.0,Clean,test
IpBasedQueueAssignment,0,1.0,25,9.5,1.5,1,0,1,3,1,1.0,Clean,train
StripSessionIds,0,0.6666666666666666,43,12.0,2.6666666666666665,0,0,0,3,3,0.3333,Clean,train
Exploit,0,1.0,97,15.0,4.25,0,0,0,5,1,1.0,Clean,train
MercurialClient,0,0.8091168091168092,745,26.0,3.8518518518518516,0,0,0,21,15,0.1429,God Class,train
Command,0,0.0,5,2.0,1.0,0,0,0,0,0,0.0,Clean,test
BlockChain,0,0.65,166,9.375,2.5625,0,0,0,9,4,0.3333,Clean,train
Quote,0,0.0,7,2.0,1.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,18,0.0,0.0,0,0,0,0,0,0.0,Clean,train
TrainingAlgorithm,0,1.0,26,6.5,1.0,0,0,0,0,0,0.0,Clean,train
DifferentiableCostMinimizer,0,0.6,85,8.25,1.5,1,1,0,1,1,1.0,Clean,train
GradientDescent,1,0.16666666666666666,134,19.0,4.25,2,0,19,10,9,0.2,Clean,test
StepRule,0,1.0,63,30.0,1.0,0,3,8,1,1,1.0,Clean,train
CompositeRule,0,0.0,20,4.5,1.5,1,2,3,1,1,1.0,Clean,train
Scale,0,0.0,24,2.5,1.0,1,4,0,0,0,0.0,Clean,train
BasicMomentum,0,0.0,25,4.5,1.0,1,3,0,0,0,0.0,Clean,train
Momentum,2,0.0,31,6.0,1.0,2,1,2,2,2,0.5,Clean,train
AdaDelta,0,0.0,52,16.5,1.5,1,2,0,2,1,1.0,Clean,train
BasicRMSProp,0,0.0,48,10.5,2.0,1,3,0,3,1,1.0,Clean,train
RMSProp,2,0.0,40,7.0,1.0,2,1,2,2,2,0.5,Clean,test
StepClipping,0,0.0,34,7.0,2.0,1,3,0,3,2,0.6667,Clean,train
VariableClipping,0,0.0,75,13.5,3.0,1,2,0,5,3,0.6,Clean,train
AdaGrad,0,0.0,42,9.5,1.5,1,2,0,3,2,0.6667,Clean,train
Adam,0,0.0,60,17.5,1.5,1,2,0,2,1,1.0,Clean,test
RemoveNotFinite,0,0.0,33,4.5,1.0,1,2,0,4,1,1.0,Clean,train
Restrict,0,0.0,30,5.5,1.5,1,2,3,0,0,0.0,Clean,train
ILSVRC2010,0,0.0,35,5.0,1.0,0,0,0,1,1,1.0,Clean,test
PyCUDADoubleOp,0,1.0,33,6.2,1.4,0,0,0,5,3,0.4,Clean,train
CodeBlock,0,0.0,35,10.0,1.0,0,1,0,0,0,0.0,Clean,train
CLinker,3,0.6284584980237155,1117,47.0,5.739130434782608,0,2,7,69,25,0.1304,Long Method,train
_CThunk,0,0.3333333333333333,63,14.666666666666666,3.0,0,1,0,1,1,1.0,Clean,train
OpWiseCLinker,0,0.0,139,36.333333333333336,6.0,0,2,4,15,9,0.2667,Long Method,train
DualLinker,1,0.0,91,24.666666666666668,5.0,0,2,4,9,8,0.2222,Clean,train
HideC,0,1.0,29,2.0,1.0,0,1,0,1,1,1.0,Clean,test
FakeFunctionGraph,0,0.0,13,5.5,1.0,0,1,0,1,1,1.0,Clean,train
GradTodo,0,1.0,9,2.0,1.0,0,0,0,1,1,1.0,Clean,train
FFT,0,0.5,74,11.75,3.0,0,0,0,4,3,0.5,Clean,train
Kernel,0,0.6666666666666666,66,14.0,5.0,0,2,0,6,3,0.3333,Clean,train
GpuKernelBase,0,1.0,120,6.266666666666667,1.0666666666666667,0,1,22,12,4,0.75,Feature Envy,train
HostFromGpu,1,1.0,78,7.875,1.125,0,4,1,4,2,0.75,Clean,test
GpuFromHost,0,0.8484848484848485,89,5.75,1.0833333333333333,0,5,0,5,3,0.6,Clean,train
GpuToGpu,0,0.8666666666666667,52,3.4,1.1,0,4,0,4,1,1.0,Clean,train
GpuAlloc,0,0.6944444444444444,160,14.88888888888889,2.4444444444444446,0,4,0,13,7,0.2308,Long Method,train
GpuAllocEmpty,0,0.8787878787878788,80,4.916666666666667,1.25,0,3,6,5,4,0.4,Clean,test
GpuContiguous,0,1.0,59,8.6,1.2,0,3,0,2,2,0.5,Clean,train
GpuReshape,0,0.5,120,27.0,2.75,0,4,0,6,4,0.3333,Long Method,train
GpuJoin,0,1.0,77,10.666666666666666,1.1666666666666667,0,3,9,2,1,1.0,Clean,train
GpuSplit,0,0.0,12,7.0,1.0,0,1,9,5,3,0.4,Clean,train
GpuEye,1,0.7142857142857143,103,11.0,1.125,1,3,3,11,8,0.1818,Clean,test
Discrete,0,0.4666666666666667,71,3.4285714285714284,1.4285714285714286,0,0,0,9,4,0.5556,Clean,train
Win32Serial,0,0.22134387351778656,355,13.73913043478261,3.8260869565217392,0,0,0,89,8,0.7303,Long Method,train
Serial,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
Serial,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
KeyIOError,0,0.0,2,0.0,0.0,0,2,0,0,0,0.0,Clean,test
UnknownKeyType,0,0.0,2,0.0,0.0,1,1,0,0,0,0.0,Clean,test
UpdateFailed,0,0.0,2,0.0,0.0,1,1,0,0,0,0.0,Clean,train
KeyBundle,3,0.32748538011695905,274,13.421052631578947,3.473684210526316,0,1,6,20,10,0.2,Clean,train
KeyJar,1,0.4435483870967742,347,9.78125,3.1875,0,1,8,24,16,0.1667,Long Method,train
RedirectStdStreams,0,0.0,17,4.333333333333333,1.6666666666666667,0,0,0,0,0,0.0,Clean,test
EngineBase,0,1.0,7,2.5,1.0,0,0,0,0,0,0.0,Clean,test
PynlinerEngine,0,0.0,5,4.0,1.0,1,0,0,3,2,0.6667,Clean,train
NullEngine,0,0.0,3,2.0,1.0,1,0,0,0,0,0.0,Clean,train
SeleniumUtilityBelt,0,0.8571428571428571,43,5.142857142857143,2.2857142857142856,0,0,0,3,2,0.6667,Clean,train
InventoryCommand,0,0.6666666666666666,44,13.333333333333334,1.3333333333333333,0,0,0,6,4,0.5,Clean,train
Formatter,0,1.0,14,5.5,1.5,0,0,0,1,1,1.0,Clean,test
RTCInitializer,1,0.0,11,9.0,2.0,0,0,4,6,3,0.5,Feature Envy,train
RTCLogin,0,1.0,11,3.5,1.0,0,1,0,5,1,1.0,Clean,train
WorkspaceHandler,1,0.0,53,7.666666666666667,2.0,0,2,2,7,3,0.5714,Clean,train
Changes,0,1.0,42,7.75,2.75,0,1,3,10,5,0.3,Feature Envy,train
ImportHandler,2,0.8496732026143791,270,13.61111111111111,3.5555555555555554,0,1,7,41,20,0.122,God Class,test
ChangeEntry,0,0.4,26,3.3333333333333335,1.0,0,2,0,0,0,0.0,Clean,train
CompareType,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
NSView,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
NSDeleteView,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,test
NSDetailView,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
NSListView,0,0.0,4,0.0,0.0,1,0,0,0,0,0.0,Clean,test
NSCreateView,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
NSUpdateView,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
CodeMode,0,0.7619047619047619,43,3.0,1.2857142857142858,0,0,0,2,2,0.5,Data Class,test
MenuBarTooltipsExample,2,0.0,90,88.0,1.0,0,0,4,17,7,0.1765,Long Method,train
SearchCommand,0,0.0,8,2.5,1.0,0,1,0,0,0,0.0,Clean,train
MenuCommand,0,0.0,8,2.5,1.0,0,1,0,1,1,1.0,Clean,train
MenuBarWithIconsExample,2,0.0,57,55.0,1.0,0,0,4,9,5,0.2222,Feature Envy,train
SearchCommand,0,0.0,8,2.5,1.0,0,1,0,0,0,0.0,Clean,test
MenuCommand,0,0.0,8,2.5,1.0,0,1,0,1,1,1.0,Clean,test
SyncUsers,0,0.6666666666666666,157,50.333333333333336,9.333333333333334,0,0,0,13,4,0.4615,Feature Envy,train
APNs,2,0.9166666666666666,81,6.666666666666667,1.2222222222222223,0,7,9,0,0,0.0,Clean,test
APNsConnection,0,0.6190476190476191,98,12.571428571428571,3.857142857142857,0,6,7,4,3,0.5,Long Method,test
PayloadAlert,0,0.0,21,9.5,3.0,0,6,7,0,0,0.0,Clean,train
PayloadTooLargeError,0,0.0,3,2.0,1.0,0,6,7,0,0,0.0,Clean,train
Payload,1,0.9,44,7.2,2.0,0,7,9,0,0,0.0,Clean,train
Frame,0,0.2,56,10.0,1.0,0,7,5,5,3,0.6,Clean,train
FeedbackConnection,0,1.0,53,15.666666666666666,3.3333333333333335,1,6,10,3,2,0.6667,Clean,train
GatewayConnection,0,0.7142857142857143,138,15.0,2.142857142857143,1,7,18,9,4,0.4444,Clean,train
LanguageIdentifier,0,0.8,156,14.0,2.0,0,0,0,3,3,0.3333,Clean,train
Model_Region,0,1.0,104,2.642857142857143,1.0,0,0,0,1,1,1.0,Clean,test
Bridge,0,0.8676470588235294,194,5.705882352941177,2.3529411764705883,0,0,0,4,1,1.0,God Class,test
xcconfig_item_base,0,0.3333333333333333,26,3.1666666666666665,1.6666666666666667,0,0,0,3,2,0.6667,Clean,test
_ConnectionWrapper,0,0.7090909090909091,56,4.090909090909091,1.6363636363636365,0,1,0,5,2,0.8,Clean,train
Client,1,1.0,35,7.5,1.0,0,0,1,9,4,0.3333,Feature Envy,train
CT_Picture,0,0.9560439560439561,171,9.928571428571429,1.3571428571428572,0,0,0,1,1,1.0,God Class,train
CT_PictureNonVisual,0,0.0,7,0.0,0.0,0,0,0,0,0,0.0,Clean,train
ObjectIdType,0,1.0,27,4.0,1.6666666666666667,0,0,0,0,0,0.0,Clean,train
Migration,0,1.0,329,30.0,1.0,0,0,0,5,1,1.0,Clean,train
Migration,0,1.0,370,4.5,1.0,0,0,0,1,1,1.0,Clean,test
ElementModel,0,0.0,7,3.0,1.0,0,1,2,0,0,0.0,Clean,train
ParamController,0,0.4666666666666667,156,24.333333333333332,4.166666666666667,0,1,0,3,1,1.0,Clean,train
ModelSpectrum,1,0.3333333333333333,464,75.5,9.5,0,1,1,10,6,0.3,Long Method,train
ClusterNode,0,0.6888888888888889,184,15.9,2.5,0,0,0,8,5,0.5,Clean,train
binom_gen,0,1.0,65,4.111111111111111,1.2222222222222223,0,9,17,5,1,1.0,Clean,train
bernoulli_gen,0,1.0,47,2.0,1.0,1,9,58,6,1,1.0,Feature Envy,test
nbinom_gen,0,1.0,56,3.625,1.0,0,9,14,4,1,1.0,Clean,train
geom_gen,0,1.0,55,3.0,1.0,0,9,10,1,1,1.0,Clean,train
hypergeom_gen,0,1.0,121,7.625,1.25,0,5,17,0,0,0.0,Clean,train
logser_gen,0,1.0,45,5.5,1.0,0,3,0,0,0,0.0,Clean,train
poisson_gen,0,1.0,56,3.375,1.0,0,9,5,4,1,1.0,Clean,train
planck_gen,0,0.9333333333333333,57,5.333333333333333,1.3333333333333333,0,8,9,0,0,0.0,Clean,train
boltzmann_gen,0,1.0,47,6.0,1.0,0,8,9,0,0,0.0,Clean,train
randint_gen,0,1.0,57,4.428571428571429,1.0,0,8,9,0,0,0.0,Clean,train
zipf_gen,0,1.0,35,3.0,1.0,0,3,0,1,1,1.0,Clean,test
dlaplace_gen,0,1.0,44,4.0,1.0,0,8,9,0,0,0.0,Clean,test
skellam_gen,0,1.0,53,5.5,1.0,0,9,0,0,0,0.0,Clean,train
ScrapyClientContextFactory,0,1.0,38,5.5,1.0,0,0,0,2,2,0.5,Clean,train
BrowserLikeContextFactory,0,0.0,25,11.0,1.0,1,0,0,1,1,1.0,Clean,train
ScrapyClientContextFactory,0,1.0,15,4.0,1.0,0,0,0,3,2,0.6667,Clean,train
Rule,0,1.0,34,9.666666666666666,5.333333333333333,0,1,0,8,1,1.0,Data Class,train
Iptables,1,0.9818181818181818,180,13.545454545454545,4.181818181818182,0,0,1,20,9,0.3,God Class,train
Command,0,0.0,25,21.0,3.0,0,0,0,3,3,0.3333,Clean,test
Mapping,0,0.0,7,6.0,1.0,0,0,0,0,0,0.0,Clean,train
AliasesDatabase,0,0.5054945054945055,121,6.857142857142857,1.7857142857142858,0,0,0,2,1,1.0,Clean,train
SyncState,0,0.47619047619047616,139,11.0,4.571428571428571,0,16,16,24,7,0.3333,Long Method,test
SyncChunk,0,0.47619047619047616,419,38.42857142857143,11.857142857142858,0,16,32,45,19,0.2444,Long Method,test
SyncChunkFilter,0,0.6190476190476191,297,23.0,8.0,0,16,16,23,6,0.3478,Long Method,test
NoteFilter,0,0.6190476190476191,193,15.571428571428571,5.714285714285714,0,16,16,31,6,0.3548,Long Method,train
NoteList,0,0.47619047619047616,199,17.428571428571427,6.285714285714286,0,16,32,32,9,0.3125,Long Method,test
NoteMetadata,0,0.47619047619047616,222,21.714285714285715,7.571428571428571,0,16,32,33,7,0.3333,Long Method,train
NotesMetadataList,1,0.47619047619047616,203,17.428571428571427,6.285714285714286,0,16,33,32,9,0.3125,Long Method,train
NotesMetadataResultSpec,0,0.6190476190476191,190,18.714285714285715,6.714285714285714,0,16,16,20,6,0.35,Long Method,test
NoteCollectionCounts,0,0.6190476190476191,128,11.571428571428571,4.285714285714286,0,16,16,28,6,0.3571,Long Method,test
AdImpressions,0,0.47619047619047616,112,9.571428571428571,4.142857142857143,0,16,16,21,7,0.3333,Clean,train
AdParameters,1,0.6190476190476191,149,12.857142857142858,4.714285714285714,0,16,33,36,8,0.3333,Long Method,train
NoteEmailParameters,0,0.6190476190476191,183,15.428571428571429,5.571428571428571,0,16,32,26,6,0.3462,Long Method,train
NoteVersionId,0,0.47619047619047616,134,11.285714285714286,4.714285714285714,0,16,16,27,7,0.3333,Long Method,train
ClientUsageMetrics,0,0.6190476190476191,81,5.857142857142857,2.857142857142857,0,16,16,20,6,0.35,Clean,train
